record_id,food_name,category,purchase_date,freshness_at_scan,freshness_score,expected_days,actual_days_left,adjusted_days,storage_temp_c,humidity_pct,storage_location,packaging,was_wasted,city,month
1202,tofu,Protein,2025-11-17,moderate,76,2,2,1,7.9,64.9,door,wrapped,False,Kolkata,Aug
1203,grape,Fruit,2025-11-19,spoiled,22,0,0,0,9.6,88.2,counter,original_pack,True,Pune,Nov
1204,grape,Fruit,2025-07-16,fresh,75,10,13,13,3.9,71.3,door,wrapped,False,Pune,Aug
1205,rice,Grain,2025-10-17,fresh,100,90,101,113,1.6,94.7,freezer,sealed_bag,False,Pune,Jul
1206,almond,Nut,2025-12-10,spoiled,99,0,0,0,8.8,68.0,door,container,True,Chennai,Feb
1207,lentils,Legume,2025-06-02,moderate,11,60,71,75,2.6,93.1,counter,original_pack,False,Bangalore,Apr
1208,cheese,Dairy,2025-10-13,fresh,45,14,13,12,4.6,62.9,door,container,False,Hyderabad,Aug
1209,oats,Grain,2025-03-05,fresh,2,90,60,56,5.3,80.1,crisper,container,False,Pune,Nov
1210,pineapple,Fruit,2025-07-14,fresh,76,10,6,4,7.7,62.1,crisper,wrapped,False,Mumbai,Jun
1211,orange,Fruit,2025-10-02,fresh,72,10,8,7,4.1,65.1,freezer,wrapped,False,Chennai,Nov
1212,tofu,Protein,2025-01-09,moderate,80,2,2,2,1.1,75.5,door,container,False,Pune,Aug
1213,pear,Fruit,2025-11-10,fresh,92,10,11,10,5.4,81.9,counter,wrapped,False,Bangalore,Jun
1214,lentils,Legume,2025-01-12,moderate,14,60,65,51,8.3,62.9,freezer,open,False,Hyderabad,Aug
1215,blueberry,Fruit,2025-05-07,moderate,97,3,1,0,6.9,89.6,main_shelf,original_pack,False,Mumbai,Jul
1216,cauliflower,Vegetable,2025-05-05,fresh,49,8,7,6,5.4,72.8,door,container,False,Kolkata,Aug
1217,cucumber,Vegetable,2025-10-15,fresh,76,8,9,10,1.1,83.4,crisper,original_pack,False,Chennai,Aug
1218,milk,Dairy,2025-01-14,fresh,10,14,18,15,6.6,89.7,counter,container,False,Chennai,Aug
1219,carrot,Vegetable,2025-08-09,spoiled,60,0,0,0,7.4,71.5,main_shelf,open,True,Kolkata,Mar
1220,spinach,Vegetable,2025-04-02,moderate,27,3,2,1,4.8,81.3,main_shelf,original_pack,False,Kolkata,Apr
1221,potato,Vegetable,2025-06-11,spoiled,68,0,0,0,6.2,83.6,freezer,wrapped,True,Delhi,Dec
1222,apple,Fruit,2025-08-06,fresh,66,10,10,11,1.8,57.2,main_shelf,container,False,Delhi,Aug
1223,potato,Vegetable,2025-02-06,fresh,87,8,9,7,7.7,93.6,freezer,open,False,Delhi,Oct
1224,tofu,Protein,2025-04-04,moderate,98,2,2,1,6.9,81.8,counter,wrapped,False,Mumbai,Aug
1225,bell_pepper,Vegetable,2025-01-19,fresh,40,8,6,6,3.0,89.7,crisper,container,False,Kolkata,Jun
1226,corn,Vegetable,2025-07-07,spoiled,49,0,0,0,10.0,57.5,main_shelf,open,False,Chennai,Jun
1227,oats,Grain,2025-12-02,fresh,38,90,72,68,5.0,73.5,counter,open,False,Chennai,Apr
1228,almond,Nut,2025-12-16,moderate,95,90,109,81,9.0,62.8,main_shelf,container,False,Bangalore,Jun
1229,peach,Fruit,2025-06-19,fresh,95,10,11,11,2.5,87.1,counter,wrapped,False,Bangalore,Aug
1230,milk,Dairy,2025-12-02,moderate,60,4,3,3,3.7,78.7,crisper,sealed_bag,False,Pune,Oct
1231,salmon,Protein,2025-12-18,fresh,23,5,6,4,9.4,68.0,freezer,open,False,Chennai,Nov
1232,lemon,Fruit,2025-03-13,moderate,65,3,2,1,7.3,59.2,counter,sealed_bag,False,Bangalore,May
1233,peas,Vegetable,2025-09-10,fresh,9,8,5,4,4.9,76.8,door,wrapped,False,Bangalore,Feb
1234,tofu,Protein,2025-12-12,fresh,8,5,5,5,1.6,65.6,counter,original_pack,False,Kolkata,Jul
1235,walnut,Nut,2025-09-20,fresh,20,365,346,243,9.9,69.6,main_shelf,sealed_bag,False,Pune,Jun
1236,garlic,Vegetable,2025-01-14,spoiled,24,0,0,0,3.9,74.6,crisper,sealed_bag,False,Hyderabad,Dec
1237,pear,Fruit,2025-09-15,moderate,67,3,2,2,3.1,93.0,counter,wrapped,False,Chennai,Jun
1238,chickpeas,Legume,2025-05-16,spoiled,20,0,0,0,9.1,81.0,freezer,container,False,Kolkata,Dec
1239,cheese,Dairy,2025-11-05,fresh,66,14,11,10,4.2,56.4,main_shelf,open,False,Kolkata,Jan
1240,pineapple,Fruit,2025-09-02,spoiled,69,0,0,0,7.5,57.0,freezer,original_pack,True,Delhi,Jun
1241,walnut,Nut,2025-06-17,fresh,1,365,416,376,5.9,81.0,crisper,open,False,Hyderabad,Nov
1242,egg,Protein,2025-05-09,spoiled,63,0,0,0,5.4,74.7,freezer,open,True,Bangalore,Sep
1243,olive_oil,Oil,2025-11-10,moderate,49,180,245,240,4.4,88.2,door,sealed_bag,False,Mumbai,Apr
1244,lettuce,Vegetable,2025-04-07,spoiled,61,0,0,0,7.7,71.3,counter,sealed_bag,True,Kolkata,Dec
1245,mushroom,Vegetable,2025-06-01,spoiled,23,0,0,0,2.0,92.0,main_shelf,wrapped,True,Hyderabad,Nov
1246,cheese,Dairy,2025-02-20,fresh,37,14,19,21,1.5,93.5,crisper,original_pack,False,Pune,Jan
1247,carrot,Vegetable,2025-11-19,fresh,54,8,9,10,1.2,74.1,main_shelf,container,False,Chennai,May
1248,onion,Vegetable,2025-07-01,spoiled,73,0,0,0,3.1,93.8,counter,original_pack,True,Hyderabad,Sep
1249,orange,Fruit,2025-07-12,fresh,26,10,8,5,9.8,64.3,counter,wrapped,False,Pune,Sep
1250,butter,Dairy,2025-11-12,fresh,83,14,13,13,3.7,84.9,door,wrapped,False,Chennai,Apr
1251,pineapple,Fruit,2025-12-20,moderate,49,3,3,3,3.3,65.5,crisper,wrapped,False,Mumbai,Oct
1252,cucumber,Vegetable,2025-04-15,fresh,81,8,7,6,5.3,74.3,main_shelf,open,False,Mumbai,Apr
1253,yogurt,Dairy,2025-02-20,fresh,10,14,13,12,4.3,91.1,counter,container,False,Kolkata,Sep
1254,milk,Dairy,2025-04-05,fresh,93,14,13,9,8.8,76.5,main_shelf,container,False,Chennai,Nov
1255,olive_oil,Oil,2025-06-04,fresh,56,365,236,208,6.3,67.8,main_shelf,wrapped,False,Delhi,Sep
1256,garlic,Vegetable,2025-05-10,fresh,23,8,6,5,6.1,77.9,door,wrapped,False,Mumbai,Nov
1257,almond,Nut,2025-04-02,spoiled,99,0,0,0,2.2,79.4,freezer,original_pack,True,Delhi,Apr
1258,lentils,Legume,2025-10-18,fresh,2,180,244,246,3.8,91.3,counter,wrapped,False,Kolkata,Mar
1259,yogurt,Dairy,2025-09-16,fresh,71,14,16,14,6.3,91.6,freezer,original_pack,False,Pune,Aug
1260,yogurt,Dairy,2025-04-15,moderate,54,4,4,3,8.0,86.5,main_shelf,open,False,Hyderabad,Aug
1261,cauliflower,Vegetable,2025-07-13,fresh,52,8,8,7,5.6,64.9,crisper,container,False,Bangalore,Nov
1262,chicken,Protein,2025-01-02,spoiled,87,0,0,0,3.9,68.4,door,original_pack,False,Pune,Jan
1263,zucchini,Vegetable,2025-12-01,moderate,87,3,3,3,2.4,79.4,crisper,open,False,Bangalore,Oct
1264,avocado,Fruit,2025-08-17,moderate,20,3,3,3,2.3,69.2,door,original_pack,False,Bangalore,Apr
1265,banana,Fruit,2025-08-04,fresh,8,10,8,8,1.7,69.0,freezer,wrapped,False,Delhi,Apr
1266,beef,Protein,2025-03-09,moderate,81,2,2,1,7.5,86.5,door,container,False,Chennai,Dec
1267,beef,Protein,2025-09-17,moderate,38,2,2,1,5.1,56.4,crisper,wrapped,False,Delhi,Dec
1268,cucumber,Vegetable,2025-12-13,moderate,43,3,3,2,8.3,69.6,counter,wrapped,False,Mumbai,Jul
1269,butter,Dairy,2025-12-01,fresh,44,14,15,14,4.3,85.8,crisper,sealed_bag,False,Kolkata,Jan
1270,peas,Vegetable,2025-02-11,moderate,49,3,2,2,1.6,60.1,counter,sealed_bag,False,Hyderabad,Aug
1271,banana,Fruit,2025-06-08,spoiled,57,0,0,0,8.8,75.8,counter,container,False,Chennai,May
1272,chickpeas,Legume,2025-04-01,moderate,54,60,50,52,3.0,59.1,main_shelf,container,False,Chennai,Sep
1273,garlic,Vegetable,2025-09-07,moderate,54,3,1,0,6.0,82.3,counter,open,False,Bangalore,Aug
1274,peach,Fruit,2025-07-16,fresh,61,10,9,9,4.0,71.6,door,original_pack,False,Hyderabad,Jun
1275,zucchini,Vegetable,2025-02-01,moderate,40,3,3,2,7.8,68.1,freezer,wrapped,False,Pune,Mar
1276,onion,Vegetable,2025-12-18,spoiled,83,0,0,0,2.6,82.5,counter,container,True,Chennai,Nov
1277,cream,Dairy,2025-06-16,spoiled,64,0,0,0,5.8,61.0,door,original_pack,False,Pune,Mar
1278,strawberry,Fruit,2025-05-03,moderate,47,3,2,1,9.5,55.7,crisper,wrapped,False,Pune,May
1279,beef,Protein,2025-07-04,fresh,11,5,4,4,1.1,81.8,door,original_pack,False,Pune,Jul
1280,mushroom,Vegetable,2025-11-12,fresh,5,8,8,9,1.1,66.0,crisper,open,False,Kolkata,May
1281,bell_pepper,Vegetable,2025-03-16,moderate,2,3,1,0,6.8,78.5,freezer,container,False,Hyderabad,Nov
1282,strawberry,Fruit,2025-04-11,spoiled,55,0,0,0,6.5,67.3,door,container,False,Pune,Apr
1283,rice,Grain,2025-03-10,fresh,46,90,94,91,4.6,74.5,door,container,False,Pune,Feb
1284,cheese,Dairy,2025-05-06,fresh,33,14,16,16,3.1,57.6,door,container,False,Pune,Dec
1285,peas,Vegetable,2025-12-02,fresh,33,8,6,5,6.5,85.8,door,sealed_bag,False,Hyderabad,Dec
1286,egg,Protein,2025-09-14,fresh,63,5,5,3,8.9,84.0,main_shelf,original_pack,False,Chennai,May
1287,apple,Fruit,2025-10-17,moderate,57,3,2,1,7.6,57.0,main_shelf,open,False,Bangalore,Jan
1288,beef,Protein,2025-09-18,moderate,13,2,1,0,4.6,71.3,main_shelf,open,False,Mumbai,Nov
1289,cream,Dairy,2025-06-02,fresh,12,14,15,12,7.1,77.0,freezer,original_pack,False,Delhi,May
1290,peas,Vegetable,2025-06-08,fresh,53,8,5,4,5.0,59.5,crisper,sealed_bag,False,Bangalore,Jul
1291,beef,Protein,2025-10-12,moderate,63,2,1,0,7.9,61.5,counter,original_pack,False,Bangalore,May
1292,garlic,Vegetable,2025-08-04,fresh,59,8,5,4,6.1,75.2,main_shelf,sealed_bag,False,Chennai,Jun
1293,olive_oil,Oil,2025-07-03,fresh,33,365,491,557,1.3,66.1,door,wrapped,False,Chennai,Jul
1294,bell_pepper,Vegetable,2025-07-09,fresh,36,8,6,4,7.9,69.8,door,container,False,Pune,Nov
1295,blueberry,Fruit,2025-06-09,moderate,11,3,3,2,7.6,66.4,counter,open,False,Kolkata,Apr
1296,chickpeas,Legume,2025-07-05,spoiled,2,0,0,0,3.3,75.2,counter,sealed_bag,False,Kolkata,Apr
1297,zucchini,Vegetable,2025-03-16,fresh,85,8,7,7,3.9,61.6,freezer,open,False,Pune,Aug
1298,spinach,Vegetable,2025-05-01,moderate,21,3,2,1,4.9,88.8,freezer,open,False,Mumbai,Jun
1299,cherry,Fruit,2025-04-05,fresh,55,10,8,7,4.1,58.5,main_shelf,open,False,Mumbai,Sep
1300,carrot,Vegetable,2025-01-19,spoiled,85,0,0,0,4.2,57.9,door,original_pack,False,Kolkata,Nov
1301,garlic,Vegetable,2025-09-17,moderate,81,3,3,2,4.1,69.7,crisper,container,False,Delhi,Nov
1302,butter,Dairy,2025-03-13,spoiled,24,0,0,0,4.9,73.8,main_shelf,original_pack,True,Pune,Mar
1303,pasta,Grain,2025-04-05,moderate,52,30,29,21,9.4,84.3,freezer,sealed_bag,False,Bangalore,Apr
1304,tomato,Vegetable,2025-07-15,fresh,37,8,7,6,5.0,91.6,freezer,container,False,Delhi,Sep
1305,yogurt,Dairy,2025-09-15,spoiled,81,0,0,0,8.6,85.5,freezer,original_pack,True,Mumbai,Oct
1306,spinach,Vegetable,2025-08-12,fresh,81,8,8,6,8.1,63.1,freezer,sealed_bag,False,Kolkata,Dec
1307,walnut,Nut,2025-01-11,spoiled,29,0,0,0,3.3,87.6,freezer,wrapped,False,Pune,Sep
1308,kiwi,Fruit,2025-12-07,moderate,13,3,1,1,1.7,59.9,freezer,wrapped,False,Hyderabad,Jan
1309,bell_pepper,Vegetable,2025-04-07,fresh,25,8,5,5,2.9,82.2,crisper,original_pack,False,Kolkata,Nov
1310,chickpeas,Legume,2025-01-06,fresh,31,180,110,106,4.6,66.2,freezer,sealed_bag,False,Hyderabad,Jan
1311,pineapple,Fruit,2025-10-12,spoiled,24,0,0,0,5.8,82.7,crisper,open,True,Kolkata,Nov
1312,tomato,Vegetable,2025-05-03,moderate,40,3,3,3,1.8,74.4,counter,open,False,Chennai,Nov
1313,potato,Vegetable,2025-12-13,moderate,45,3,1,0,4.8,62.3,crisper,original_pack,False,Bangalore,Jan
1314,blueberry,Fruit,2025-08-18,fresh,81,10,13,13,2.6,60.7,counter,sealed_bag,False,Mumbai,Jun
1315,mango,Fruit,2025-07-04,moderate,99,3,3,2,7.3,89.8,main_shelf,original_pack,False,Chennai,Jul
1316,lemon,Fruit,2025-08-20,fresh,74,10,10,11,1.3,67.9,freezer,open,False,Bangalore,Mar
1317,lentils,Legume,2025-08-12,moderate,23,60,61,69,1.3,95.0,freezer,container,False,Bangalore,Jul
1318,garlic,Vegetable,2025-07-18,fresh,86,8,8,7,4.8,58.7,main_shelf,open,False,Delhi,Jan
1319,zucchini,Vegetable,2025-08-03,spoiled,35,0,0,0,2.8,76.0,main_shelf,container,True,Hyderabad,Jan
1320,salmon,Protein,2025-12-13,spoiled,22,0,0,0,9.2,68.7,freezer,open,True,Pune,Mar
1321,rice,Grain,2025-11-15,spoiled,79,0,0,0,5.6,68.1,counter,container,False,Hyderabad,Mar
1322,watermelon,Fruit,2025-03-05,fresh,76,10,9,8,5.8,90.6,main_shelf,sealed_bag,False,Mumbai,Oct
1323,cauliflower,Vegetable,2025-02-10,moderate,75,3,2,1,7.9,65.2,main_shelf,container,False,Pune,May
1324,cheese,Dairy,2025-09-13,moderate,100,4,3,3,3.1,58.4,door,original_pack,False,Hyderabad,May
1325,cauliflower,Vegetable,2025-10-06,moderate,94,3,1,0,8.3,88.2,door,wrapped,False,Mumbai,Jul
1326,peas,Vegetable,2025-06-12,spoiled,82,0,0,0,3.2,88.7,crisper,original_pack,False,Delhi,Sep
1327,tomato,Vegetable,2025-12-15,moderate,4,3,2,2,1.1,84.7,counter,container,False,Chennai,Dec
1328,cherry,Fruit,2025-04-12,fresh,75,10,12,13,1.9,90.2,counter,open,False,Delhi,Apr
1329,kiwi,Fruit,2025-07-09,fresh,2,10,12,11,4.4,71.8,crisper,open,False,Chennai,May
1330,corn,Vegetable,2025-04-11,fresh,23,8,10,8,7.1,94.6,crisper,wrapped,False,Mumbai,Mar
1331,potato,Vegetable,2025-05-05,fresh,97,8,8,8,1.7,70.5,freezer,wrapped,False,Kolkata,Apr
1332,avocado,Fruit,2025-03-07,fresh,13,10,6,6,1.5,77.0,crisper,open,False,Bangalore,Feb
1333,tofu,Protein,2025-12-09,fresh,5,5,5,4,6.2,67.7,door,open,False,Hyderabad,Nov
1334,bread,Grain,2025-01-01,moderate,96,30,18,20,1.7,90.8,door,wrapped,False,Kolkata,Aug
1335,avocado,Fruit,2025-10-12,moderate,11,3,2,1,4.8,64.0,freezer,wrapped,False,Mumbai,Jun
1336,pear,Fruit,2025-03-17,fresh,100,10,7,5,9.5,61.0,freezer,wrapped,False,Chennai,Jan
1337,corn,Vegetable,2025-03-07,fresh,46,8,9,10,1.2,66.8,freezer,wrapped,False,Bangalore,May
1338,orange,Fruit,2025-06-07,moderate,19,3,3,2,4.3,58.4,main_shelf,wrapped,False,Kolkata,Nov
1339,tuna,Protein,2025-06-06,spoiled,50,0,0,0,5.4,86.7,crisper,original_pack,True,Hyderabad,Oct
1340,lentils,Legume,2025-07-18,spoiled,31,0,0,0,6.4,83.6,crisper,wrapped,False,Delhi,Feb
1341,orange,Fruit,2025-12-17,fresh,39,10,7,7,3.4,61.3,door,original_pack,False,Bangalore,Aug
1342,kiwi,Fruit,2025-12-16,fresh,91,10,11,11,2.8,58.0,door,open,False,Hyderabad,Jan
1343,oats,Grain,2025-11-02,fresh,69,90,96,96,3.8,92.8,door,wrapped,False,Pune,Jan
1344,cherry,Fruit,2025-08-13,fresh,11,10,13,11,6.8,86.8,freezer,open,False,Bangalore,Feb
1345,kiwi,Fruit,2025-04-18,moderate,28,3,1,1,1.9,60.0,crisper,container,False,Pune,Nov
1346,orange,Fruit,2025-10-13,fresh,45,10,6,6,3.2,67.7,freezer,original_pack,False,Chennai,Jan
1347,watermelon,Fruit,2025-06-10,moderate,16,3,3,2,8.7,92.2,freezer,open,False,Pune,Aug
1348,egg,Protein,2025-05-07,spoiled,34,0,0,0,3.6,59.9,main_shelf,original_pack,False,Pune,Feb
1349,pineapple,Fruit,2025-07-14,fresh,18,10,13,13,3.9,66.7,door,container,False,Mumbai,Mar
1350,avocado,Fruit,2025-05-05,spoiled,95,0,0,0,4.8,94.7,crisper,open,True,Hyderabad,May
1351,corn,Vegetable,2025-06-04,fresh,80,8,8,5,9.5,78.9,door,container,False,Mumbai,Apr
1352,broccoli,Vegetable,2025-08-10,spoiled,54,0,0,0,3.9,57.6,door,original_pack,True,Mumbai,Feb
1353,mushroom,Vegetable,2025-01-11,moderate,82,3,2,1,8.1,55.4,door,open,False,Chennai,Dec
1354,kiwi,Fruit,2025-11-10,fresh,82,10,13,11,6.9,92.3,freezer,sealed_bag,False,Pune,Feb
1355,walnut,Nut,2025-01-16,moderate,68,90,122,110,5.9,88.9,freezer,container,False,Kolkata,Nov
1356,almond,Nut,2025-09-08,fresh,1,365,437,491,1.5,77.3,door,open,False,Pune,Nov
1357,cucumber,Vegetable,2025-08-08,moderate,30,3,4,3,6.7,74.5,door,sealed_bag,False,Delhi,Nov
1358,rice,Grain,2025-01-04,spoiled,85,0,0,0,4.9,79.1,freezer,container,False,Mumbai,Jun
1359,tomato,Vegetable,2025-06-02,fresh,32,8,9,7,7.3,86.9,crisper,container,False,Mumbai,Aug
1360,banana,Fruit,2025-09-19,fresh,89,10,11,10,5.7,79.9,freezer,original_pack,False,Pune,Jan
1361,almond,Nut,2025-11-12,moderate,4,90,66,75,1.2,84.0,counter,original_pack,False,Bangalore,Oct
1362,blueberry,Fruit,2025-07-17,moderate,6,3,3,2,5.0,61.1,freezer,sealed_bag,False,Pune,Oct
1363,salmon,Protein,2025-02-03,moderate,76,2,1,1,1.7,92.6,door,original_pack,False,Chennai,Dec
1364,chickpeas,Legume,2025-03-16,moderate,65,60,79,61,8.5,86.6,counter,open,False,Hyderabad,Sep
1365,almond,Nut,2025-02-05,moderate,85,90,57,52,5.5,63.1,crisper,wrapped,False,Hyderabad,Jun
1366,salmon,Protein,2025-04-08,fresh,10,5,5,4,8.0,90.2,main_shelf,original_pack,False,Bangalore,Aug
1367,cheese,Dairy,2025-09-12,fresh,96,14,8,6,7.2,88.3,freezer,open,False,Bangalore,Mar
1368,tofu,Protein,2025-05-06,fresh,63,5,3,2,9.7,58.7,freezer,sealed_bag,False,Mumbai,Apr
1369,cucumber,Vegetable,2025-02-10,moderate,92,3,2,1,5.4,65.2,main_shelf,open,False,Hyderabad,May
1370,pear,Fruit,2025-06-17,fresh,58,10,10,7,9.1,65.4,crisper,container,False,Pune,Oct
1371,spinach,Vegetable,2025-10-05,fresh,84,8,5,3,8.7,68.2,door,sealed_bag,False,Kolkata,Nov
1372,apple,Fruit,2025-11-18,spoiled,62,0,0,0,4.2,88.9,freezer,container,False,Pune,Oct
1373,avocado,Fruit,2025-10-12,fresh,58,10,11,11,2.6,63.4,main_shelf,sealed_bag,False,Hyderabad,Dec
1374,bread,Grain,2025-10-05,fresh,10,90,123,97,8.1,57.9,main_shelf,original_pack,False,Chennai,Feb
1375,pasta,Grain,2025-01-16,spoiled,42,0,0,0,6.9,57.0,main_shelf,original_pack,False,Pune,Jan
1376,pear,Fruit,2025-05-04,spoiled,21,0,0,0,6.2,93.2,main_shelf,sealed_bag,False,Mumbai,Mar
1377,avocado,Fruit,2025-09-11,spoiled,90,0,0,0,6.0,86.4,freezer,open,False,Kolkata,Dec
1378,chicken,Protein,2025-01-17,fresh,45,5,5,3,8.5,64.9,counter,wrapped,False,Hyderabad,Apr
1379,milk,Dairy,2025-12-18,moderate,23,4,2,1,9.5,59.5,main_shelf,wrapped,False,Pune,Jan
1380,butter,Dairy,2025-06-04,fresh,79,14,19,16,6.4,72.9,main_shelf,open,False,Bangalore,Sep
1381,lettuce,Vegetable,2025-04-18,fresh,0,8,8,7,6.0,85.9,main_shelf,wrapped,False,Pune,May
1382,rice,Grain,2025-04-07,fresh,57,90,107,111,3.1,59.9,crisper,original_pack,False,Hyderabad,May
1383,corn,Vegetable,2025-08-01,fresh,1,8,10,10,3.8,56.2,door,sealed_bag,False,Delhi,Jun
1384,rice,Grain,2025-09-04,spoiled,85,0,0,0,8.7,91.7,crisper,container,True,Hyderabad,Mar
1385,chicken,Protein,2025-03-18,moderate,35,2,1,0,9.9,57.3,freezer,wrapped,False,Hyderabad,Sep
1386,walnut,Nut,2025-08-03,fresh,47,365,318,295,5.4,69.2,freezer,original_pack,False,Chennai,Jun
1387,tomato,Vegetable,2025-07-16,fresh,7,8,5,4,7.9,70.3,freezer,sealed_bag,False,Kolkata,Apr
1388,orange,Fruit,2025-02-04,fresh,75,10,12,13,1.6,72.2,door,original_pack,False,Pune,Apr
1389,banana,Fruit,2025-05-02,moderate,29,3,2,1,7.5,88.6,freezer,wrapped,False,Hyderabad,Feb
1390,cauliflower,Vegetable,2025-04-01,fresh,53,8,10,9,5.4,80.2,crisper,container,False,Hyderabad,Mar
1391,grape,Fruit,2025-01-16,spoiled,18,0,0,0,9.3,75.7,crisper,wrapped,True,Delhi,Aug
1392,tofu,Protein,2025-04-05,fresh,46,5,4,3,6.0,92.3,door,open,False,Kolkata,Jul
1393,bell_pepper,Vegetable,2025-04-13,spoiled,56,0,0,0,6.5,68.4,counter,open,True,Kolkata,Aug
1394,peach,Fruit,2025-09-20,spoiled,2,0,0,0,1.3,68.8,main_shelf,original_pack,False,Pune,Jun
1395,apple,Fruit,2025-07-18,spoiled,95,0,0,0,6.1,85.1,door,original_pack,True,Delhi,Dec
1396,zucchini,Vegetable,2025-12-15,spoiled,33,0,0,0,7.5,86.2,door,sealed_bag,True,Delhi,May
1397,grape,Fruit,2025-06-11,spoiled,53,0,0,0,9.1,93.9,freezer,original_pack,True,Kolkata,Mar
1398,grape,Fruit,2025-12-20,fresh,86,10,9,8,5.5,67.6,main_shelf,open,False,Chennai,Feb
1399,avocado,Fruit,2025-06-18,spoiled,6,0,0,0,1.7,89.9,freezer,wrapped,True,Chennai,May
1400,broccoli,Vegetable,2025-01-01,spoiled,5,0,0,0,5.7,55.2,door,open,True,Pune,Jul
1401,carrot,Vegetable,2025-04-10,spoiled,93,0,0,0,5.2,76.1,counter,wrapped,True,Delhi,Jul
1402,banana,Fruit,2025-05-13,fresh,54,10,13,11,6.2,60.7,main_shelf,original_pack,False,Bangalore,Jul
1403,grape,Fruit,2025-06-03,fresh,11,10,7,7,1.4,73.8,counter,open,False,Mumbai,Nov
1404,mango,Fruit,2025-01-18,moderate,86,3,2,2,2.6,81.3,crisper,original_pack,False,Hyderabad,Jun
1405,salmon,Protein,2025-02-16,fresh,32,5,3,3,4.0,55.9,crisper,wrapped,False,Pune,May
1406,milk,Dairy,2025-07-07,spoiled,98,0,0,0,7.9,83.9,crisper,open,False,Mumbai,Mar
1407,tofu,Protein,2025-06-10,fresh,48,5,5,4,4.6,57.3,crisper,wrapped,False,Hyderabad,May
1408,spinach,Vegetable,2025-11-17,fresh,77,8,8,8,3.5,85.4,main_shelf,original_pack,False,Pune,May
1409,orange,Fruit,2025-02-03,spoiled,30,0,0,0,2.7,90.8,freezer,sealed_bag,True,Pune,Nov
1410,oats,Grain,2025-03-19,fresh,58,90,89,73,7.4,87.7,door,container,False,Chennai,Dec
1411,broccoli,Vegetable,2025-05-01,spoiled,0,0,0,0,5.8,91.8,counter,original_pack,True,Kolkata,Sep
1412,carrot,Vegetable,2025-11-10,spoiled,71,0,0,0,9.7,78.2,counter,wrapped,True,Pune,Aug
1413,walnut,Nut,2025-07-09,fresh,73,365,335,289,6.7,87.2,freezer,sealed_bag,False,Bangalore,Sep
1414,strawberry,Fruit,2025-02-18,fresh,58,10,8,8,2.3,59.5,crisper,wrapped,False,Mumbai,Sep
1415,chicken,Protein,2025-12-13,fresh,96,5,4,3,8.3,72.3,crisper,container,False,Chennai,Oct
1416,pineapple,Fruit,2025-03-11,moderate,73,3,3,3,2.5,88.5,counter,sealed_bag,False,Chennai,Aug
1417,mushroom,Vegetable,2025-06-14,spoiled,96,0,0,0,9.4,55.6,freezer,original_pack,True,Chennai,Nov
1418,garlic,Vegetable,2025-12-19,spoiled,83,0,0,0,8.1,86.9,freezer,wrapped,True,Delhi,May
1419,zucchini,Vegetable,2025-01-12,fresh,57,8,7,5,8.4,59.4,freezer,open,False,Mumbai,Jun
1420,almond,Nut,2025-10-10,fresh,4,365,243,239,4.3,66.3,counter,container,False,Hyderabad,Jun
1421,cauliflower,Vegetable,2025-08-09,spoiled,34,0,0,0,4.5,80.2,counter,original_pack,True,Pune,Jun
1422,lentils,Legume,2025-11-14,moderate,26,60,58,42,9.5,92.6,main_shelf,original_pack,False,Pune,May
1423,pear,Fruit,2025-06-07,fresh,99,10,13,13,4.0,95.0,crisper,wrapped,False,Mumbai,Aug
1424,chickpeas,Legume,2025-08-13,fresh,73,180,184,152,7.4,86.0,door,container,False,Hyderabad,Aug
1425,grape,Fruit,2025-03-14,spoiled,51,0,0,0,9.9,88.7,crisper,sealed_bag,True,Bangalore,Oct
1426,cream,Dairy,2025-05-09,fresh,69,14,15,12,8.0,72.4,main_shelf,container,False,Kolkata,May
1427,cherry,Fruit,2025-07-04,moderate,55,3,1,0,9.6,79.1,door,sealed_bag,False,Bangalore,Aug
1428,olive_oil,Oil,2025-07-10,fresh,72,365,372,403,2.3,74.6,crisper,container,False,Chennai,Jul
1429,cherry,Fruit,2025-11-16,spoiled,22,0,0,0,4.0,89.2,door,container,True,Chennai,Feb
1430,potato,Vegetable,2025-08-20,moderate,65,3,2,1,6.5,76.2,main_shelf,sealed_bag,False,Chennai,Aug
1431,pasta,Grain,2025-12-10,fresh,94,90,91,96,2.8,85.2,counter,open,False,Mumbai,Apr
1432,olive_oil,Oil,2025-12-06,fresh,97,365,286,221,8.5,72.3,door,container,False,Delhi,Feb
1433,egg,Protein,2025-10-20,fresh,15,5,5,4,7.1,80.5,crisper,sealed_bag,False,Hyderabad,May
1434,peas,Vegetable,2025-03-18,spoiled,59,0,0,0,1.6,59.3,counter,open,True,Delhi,Oct
1435,onion,Vegetable,2025-04-19,fresh,95,8,5,5,2.3,87.4,crisper,original_pack,False,Hyderabad,Jul
1436,mushroom,Vegetable,2025-05-07,moderate,71,3,3,3,3.3,63.7,main_shelf,wrapped,False,Delhi,Nov
1437,almond,Nut,2025-07-08,spoiled,60,0,0,0,2.4,75.0,freezer,sealed_bag,True,Hyderabad,Nov
1438,olive_oil,Oil,2025-03-15,fresh,60,365,433,495,1.1,94.2,main_shelf,open,False,Bangalore,Oct
1439,kiwi,Fruit,2025-06-12,spoiled,25,0,0,0,4.2,93.0,main_shelf,wrapped,True,Hyderabad,Mar
